youtube_link,p1_character,p2_character
https://www.youtube.com/embed/B5qiPSujirg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Greninja,Inkling
https://www.youtube.com/embed/lUfLgamb2hc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ike,Greninja
https://www.youtube.com/embed/lsMfP5s5z1I?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pichu,Pichu
https://www.youtube.com/embed/7tpaEhLEVYk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Chrom,Captain Falcon
https://www.youtube.com/embed/eEa8HFkJj68?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Bowser
https://www.youtube.com/embed/2xV2qoedcwM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Chrom
https://www.youtube.com/embed/HHrFCw6o1rI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Meta Knight
https://www.youtube.com/embed/x9Nj6zG8QXk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Cloud,Falco
https://www.youtube.com/embed/GfOwicwFzrE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sonic,Zelda
https://www.youtube.com/embed/AadSnXr2FwU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Kirby,Captain Falcon
https://www.youtube.com/embed/ODvMmZc649M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Rosalina,Snake
https://www.youtube.com/embed/VqyugqmFp5E?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Snake
https://www.youtube.com/embed/hskaLDGL4uc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Yoshi
https://www.youtube.com/embed/WQf2xa9ecNU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Rosalina,Snake
https://www.youtube.com/embed/icGMaiVeq2U?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Peach
https://www.youtube.com/embed/B0BlXWQNNz4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Yoshi
https://www.youtube.com/embed/S7XO50YIEo0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Yoshi,Snake
https://www.youtube.com/embed/NyGmS2nl5Ls?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mii Brawler,Fox
https://www.youtube.com/embed/ElTx-VqI1Zw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mii Gunner,Captain Falcon
https://www.youtube.com/embed/tsHyI1RPlzE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Falco
https://www.youtube.com/embed/f8KZ_vAksDk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Captain Falcon
https://www.youtube.com/embed/HZE-dfHHWok?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Yoshi,Yoshi
https://www.youtube.com/embed/HbunsYTb9a8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Lucina
https://www.youtube.com/embed/BvRJFRyGEk8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Wolf
https://www.youtube.com/embed/dtk_X0N97nw?start=116&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Mii Brawler
https://www.youtube.com/embed/5L81GlPxI-A?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Mii Gunner
https://www.youtube.com/embed/qNUA2k4xsss?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Lucina
https://www.youtube.com/embed/bYm4zgYkdWQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Yoshi,Palutena
https://www.youtube.com/embed/w4uduxcX1C0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Diddy Kong
https://www.youtube.com/embed/2uR5DUDlOzI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Luigi
https://www.youtube.com/embed/DX-sYNy65-Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Ness
https://www.youtube.com/embed/F7I0gyLJZ8c?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Falco
https://www.youtube.com/embed/gzJxcg_K_BE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Daisy
https://www.youtube.com/embed/zk_-It3WRLQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Inkling
https://www.youtube.com/embed/hDmPbW88u-w?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pac-Man,Wolf
https://www.youtube.com/embed/JSOXMV5KCGg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Snake
https://www.youtube.com/embed/FPvBmBwl8CU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Yoshi
https://www.youtube.com/embed/LDDTCaTj8ic?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Donkey Kong
https://www.youtube.com/embed/Po5HHEoqNJg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Yoshi,Pikachu
https://www.youtube.com/embed/XCSiceGzTTw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Rosalina
https://www.youtube.com/embed/WomTd8onHSA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Yoshi,Snake
https://www.youtube.com/embed/p_VQEcKEXWc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Cloud,Mega Man
https://www.youtube.com/embed/kN1_fUsvwhw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Cloud,Inkling
https://www.youtube.com/embed/ezWXcBmixh8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Mega Man
https://www.youtube.com/embed/JwipNTnLbnY?start=118&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Inkling
https://www.youtube.com/embed/NnVHtLnPkOw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sonic,Mega Man
https://www.youtube.com/embed/q8JDyYRISs0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mega Man,R.O.B.
https://www.youtube.com/embed/mWBmfvUDaME?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Cloud,Young Link
https://www.youtube.com/embed/HNAgC7jTctc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Greninja,Lucario
https://www.youtube.com/embed/Ct78eL58tx0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sonic,Cloud
https://www.youtube.com/embed/fN9zR0AnyJk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Pokemon Trainer
https://www.youtube.com/embed/U8L_sLSoe-E?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mega Man,Mario
https://www.youtube.com/embed/fXVppVzW1kQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ridley,Chrom
https://www.youtube.com/embed/UhfMeFARywg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Lucario,Yoshi
https://www.youtube.com/embed/TnX80IlraTw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Young Link,Duck Hunt
https://www.youtube.com/embed/MYo9beweiQo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Cloud,Pokemon Trainer
https://www.youtube.com/embed/LzcPNJnm4YI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Cloud,Chrom
https://www.youtube.com/embed/GMaozy9Xg7U?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Duck Hunt,Peach
https://www.youtube.com/embed/ssm2aCOcMzU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Sonic
https://www.youtube.com/embed/vIZCF25yTrQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Yoshi,Snake
https://www.youtube.com/embed/kzsoX-_PV0E?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Captain Falcon
https://www.youtube.com/embed/WHtkF3Yd-bo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Ridley
https://www.youtube.com/embed/USOQIfLGpjc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Richter
https://www.youtube.com/embed/9ouaK9qcEX8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sonic,Pokemon Trainer
https://www.youtube.com/embed/eg44WYqoa0Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Daisy
https://www.youtube.com/embed/GMP12ysMvKE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ridley,Robin
https://www.youtube.com/embed/LGP3kCOdEZA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Palutena
https://www.youtube.com/embed/6WetM_xeA4Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Ness
https://www.youtube.com/embed/lrDfZp9jeNo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Greninja,Mario
https://www.youtube.com/embed/5xS0E61fEM4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Zero Suit Samus
https://www.youtube.com/embed/zMp-zOQJld0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Ness
https://www.youtube.com/embed/tcEO_O6MRB4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Zero Suit Samus
https://www.youtube.com/embed/hlsHpFiGJNc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Mario
https://www.youtube.com/embed/A8RasDW2WUA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mr. Game & Watch,Palutena
https://www.youtube.com/embed/ti8E0fev81c?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Wolf
https://www.youtube.com/embed/hOXnpwYRggY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Pokemon Trainer
https://www.youtube.com/embed/SeMILP-99Dw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Ness
https://www.youtube.com/embed/75kf8SNmuYU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Wolf
https://www.youtube.com/embed/E4vO8rkqLyc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Richter,Wario
https://www.youtube.com/embed/KEKdIMneaHA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Mr. Game & Watch
https://www.youtube.com/embed/_rd8IG94_ZE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Yoshi
https://www.youtube.com/embed/mTN2qKRQ0nI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Dr. Mario
https://www.youtube.com/embed/keEJAOSC7RY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Robin
https://www.youtube.com/embed/_F5nYjxqQg4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Mr. Game & Watch
https://www.youtube.com/embed/E7tHIuBkqCk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Yoshi
https://www.youtube.com/embed/o--JciYpg5g?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Bowser,Inkling
https://www.youtube.com/embed/m6IdpNcmCWU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Ganondorf
https://www.youtube.com/embed/zoahIA7Ntpk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Roy
https://www.youtube.com/embed/4bHdw1V6n4g?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Yoshi
https://www.youtube.com/embed/0LtoloPM8qs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Ganondorf
https://www.youtube.com/embed/335YK0xYv2k?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Dark Samus
https://www.youtube.com/embed/64jAO6TNWDA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Mega Man
https://www.youtube.com/embed/9CJb7Lv14IM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Young Link
https://www.youtube.com/embed/h6bS-bv95BM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Young Link,Mega Man
https://www.youtube.com/embed/s2wmdYO4myY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ness,Shulk
https://www.youtube.com/embed/R3Ejkvcybqs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Pokemon Trainer
https://www.youtube.com/embed/DmhH5RWz63s?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mega Man,Shulk
https://www.youtube.com/embed/VgAl1MlPYkI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Young Link,Snake
https://www.youtube.com/embed/x2l0tZEfmlo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Wolf
https://www.youtube.com/embed/CIYZsQTvbds?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Bowser,Ness
https://www.youtube.com/embed/blZ0lu9tO8g?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wii Fit Trainer,Bayonetta
https://www.youtube.com/embed/XmRapJVPMbc?start=55&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Young Link,Bowser
https://www.youtube.com/embed/N9SVPj4mdQg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mega Man,Zero Suit Samus
https://www.youtube.com/embed/G92Fqk-2g48?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ness,Snake
https://www.youtube.com/embed/lMM6p6uqi-Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wii Fit Trainer,Young Link
https://www.youtube.com/embed/vtXOkYeQ6Oc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Bayonetta,Bowser
https://www.youtube.com/embed/Rpy9mS2TjGY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mega Man,King Dedede
https://www.youtube.com/embed/sq_PKvrqOTQ?start=55&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ness,Meta Knight
https://www.youtube.com/embed/IpGwQ2UcZps?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Dark Samus,Shulk
https://www.youtube.com/embed/6KS0mfT8YdI?start=109&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ike,Pokemon Trainer
https://www.youtube.com/embed/v0NTkkXsygU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Isabelle,King Dedede
https://www.youtube.com/embed/lGVBBMV0w8c?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Snake
https://www.youtube.com/embed/P-XOeKwotEI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Young Link
https://www.youtube.com/embed/0G9b94HwR5g?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mega Man,Little Mac
https://www.youtube.com/embed/jJ0U0b9auzQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Robin,Inkling
https://www.youtube.com/embed/EQIUPS3iH5Q?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Little Mac
https://www.youtube.com/embed/rv_9ERbDIzQ?start=45&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wii Fit Trainer,Inkling
https://www.youtube.com/embed/45jc4ve-_BI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Dr. Mario,Snake
https://www.youtube.com/embed/aQP6hClq9Hs?start=72&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ike,Bayonetta
https://www.youtube.com/embed/A9-B-fuec64?start=66&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Young Link
https://www.youtube.com/embed/6LYSn5Grc4Q?start=76&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Roy,King Dedede
https://www.youtube.com/embed/Ibaj8knWRLY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Ness
https://www.youtube.com/embed/C7m4b9hulgc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Bayonetta
https://www.youtube.com/embed/VMNXAntqUJQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,King Dedede,Snake
https://www.youtube.com/embed/9dF8ZuyfXrA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Ganondorf
https://www.youtube.com/embed/FPBtPzSKfPg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Chrom,Pichu
https://www.youtube.com/embed/yrVxGyi7qB4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Mega Man
https://www.youtube.com/embed/gn-iXwT5h80?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Shulk
https://www.youtube.com/embed/1HPIpeihnB8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mega Man,Shulk
https://www.youtube.com/embed/9LvlupeBFug?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Duck Hunt,Mario
https://www.youtube.com/embed/EtZUuCzUpQ8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Shulk
https://www.youtube.com/embed/pX7J5Sbs198?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ike,Mega Man
https://www.youtube.com/embed/3pmY3oSLRbI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Snake
https://www.youtube.com/embed/Kpqh9lrrs7A?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Zero Suit Samus
https://www.youtube.com/embed/YZOQm88bqvw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Snake
https://www.youtube.com/embed/Gk4DGIpNbWU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Joker
https://www.youtube.com/embed/rgTxZcKs5FA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Olimar
https://www.youtube.com/embed/is0pWpxuCS8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Bowser,Peach
https://www.youtube.com/embed/O-7WW5aGgUc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pichu,Chrom
https://www.youtube.com/embed/nNzbOGx31JY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Olimar
https://www.youtube.com/embed/f56yiHp4N9s?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Lucina,Pichu
https://www.youtube.com/embed/5OYfXUA2IEw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Palutena
https://www.youtube.com/embed/7kv-kY-tOTA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Chrom
https://www.youtube.com/embed/2scWUB8H_mA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pichu,Fox
https://www.youtube.com/embed/-w1Y1KeMHDg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Snake
https://www.youtube.com/embed/5L7Po95YjtI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Bowser,Chrom
https://www.youtube.com/embed/dk3LZnHnJxE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pichu,Chrom
https://www.youtube.com/embed/CkzH0R7yQGI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Rosalina,Chrom
https://www.youtube.com/embed/11NPunC0uL4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Pokemon Trainer
https://www.youtube.com/embed/azvzrIcs5PM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Yoshi
